"activity_idx","activity_name","step_index","step_description"
"27","Cheese Pimiento","316","Add-Add 1/3 cup cheddar cheese to a microwave-safe cup"
"27","Cheese Pimiento","323","Melt-Melt the cheese by microwaving cup for 30 sec. (Check after 30 seconds and microwave for 10 seconds more if needed)"
"27","Cheese Pimiento","317","Mix-Mix the cheese and red bell pepper in the bowl"
"27","Cheese Pimiento","315","Add-Add 1/4 teaspoon salt to the bowl"
"27","Cheese Pimiento","314","add-add 1/2 tbsp softened butter to the bowl"
"27","Cheese Pimiento","324","Mix-Mix all the ingredients of the bowl well"
"27","Cheese Pimiento","316","Add-Add 1/3 cup cheddar cheese to a microwave-safe cup"
"27","Cheese Pimiento","321","Chop-Chop 1/4 red bell pepper into tiny bits"
"27","Cheese Pimiento","322","Place-Place the chopped pepper in the microwave-safe bowl"
"27","Cheese Pimiento","318","Microwave-Microwave the bowl, covered, for 2 minutes"
"27","Cheese Pimiento","320","Add-Add 1 tablespoons of water to the bowl"
"27","Cheese Pimiento","317","Mix-Mix the cheese and red bell pepper in the bowl"
"27","Cheese Pimiento","314","add-add 1/2 tbsp softened butter to the bowl"
"27","Cheese Pimiento","319","Add-Add 1/4 teaspoon pepper to the bowl"
"27","Cheese Pimiento","324","Mix-Mix all the ingredients of the bowl well"
"27","Cheese Pimiento","323","Melt-Melt the cheese by microwaving cup for 30 sec. (Check after 30 seconds and microwave for 10 seconds more if needed)"
"27","Cheese Pimiento","315","Add-Add 1/4 teaspoon salt to the bowl"
"27","Cheese Pimiento","316","Add-Add 1/3 cup cheddar cheese to a microwave-safe cup"
"27","Cheese Pimiento","321","Chop-Chop 1/4 red bell pepper into tiny bits"
"27","Cheese Pimiento","322","Place-Place the chopped pepper in the microwave-safe bowl"
"27","Cheese Pimiento","323","Melt-Melt the cheese by microwaving cup for 30 sec. (Check after 30 seconds and microwave for 10 seconds more if needed)"
"27","Cheese Pimiento","318","Microwave-Microwave the bowl, covered, for 2 minutes"
"27","Cheese Pimiento","317","Mix-Mix the cheese and red bell pepper in the bowl"
"27","Cheese Pimiento","319","Add-Add 1/4 teaspoon pepper to the bowl"
"27","Cheese Pimiento","320","Add-Add 1 tablespoons of water to the bowl"
"27","Cheese Pimiento","314","add-add 1/2 tbsp softened butter to the bowl"
"27","Cheese Pimiento","315","Add-Add 1/4 teaspoon salt to the bowl"
"27","Cheese Pimiento","324","Mix-Mix all the ingredients of the bowl well"
"27","Cheese Pimiento","320","Add-Add 1 tablespoons of water to the bowl"
"27","Cheese Pimiento","316","Add-Add 1/3 cup cheddar cheese to a microwave-safe cup"
"27","Cheese Pimiento","323","Melt-Melt the cheese by microwaving cup for 30 sec. (Check after 30 seconds and microwave for 10 seconds more if needed)"
"27","Cheese Pimiento","321","Chop-Chop 1/4 red bell pepper into tiny bits"
"27","Cheese Pimiento","322","Place-Place the chopped pepper in the microwave-safe bowl"
"27","Cheese Pimiento","317","Mix-Mix the cheese and red bell pepper in the bowl"
"27","Cheese Pimiento","318","Microwave-Microwave the bowl, covered, for 2 minutes"
"27","Cheese Pimiento","319","Add-Add 1/4 teaspoon pepper to the bowl"
"27","Cheese Pimiento","315","Add-Add 1/4 teaspoon salt to the bowl"
"27","Cheese Pimiento","314","add-add 1/2 tbsp softened butter to the bowl"
"27","Cheese Pimiento","324","Mix-Mix all the ingredients of the bowl well"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","332","top-top lettuce leaves with the tuna mixture"
"28","Spicy Tuna Avocado Wraps","330","Roll-Roll up the lettuce wraps"
"28","Spicy Tuna Avocado Wraps","337","secure-secure the wrap with a toothpick"
"28","Spicy Tuna Avocado Wraps","327","Add-1/4 cup mayonnaise to the bowl"
"28","Spicy Tuna Avocado Wraps","335","Take-Take 1 ripe avocado"
"28","Spicy Tuna Avocado Wraps","336","Open-Open a can of tuna"
"28","Spicy Tuna Avocado Wraps","329","Lay-Lay out 2 large lettuce leaves"
"28","Spicy Tuna Avocado Wraps","340","Chop-Chop 1 scallion"
"28","Spicy Tuna Avocado Wraps","341","cut-cut avocado into thin slices"
"28","Spicy Tuna Avocado Wraps","325","place-place avocado slices on each leaf"
"28","Spicy Tuna Avocado Wraps","328","drain-drain excess water from can"
"28","Spicy Tuna Avocado Wraps","334","Add-Add 1 can drained tuna to the bowl"
"28","Spicy Tuna Avocado Wraps","339","Add-1 tsp Sriracha sauce to the bowl"
"28","Spicy Tuna Avocado Wraps","333","Add-add chopped scallion to the bowl"
"28","Spicy Tuna Avocado Wraps","331","Mix-Mix the contents of the bowl"
"28","Spicy Tuna Avocado Wraps","326","Season-season 1/4 tsp pepper on the bowl"
"28","Spicy Tuna Avocado Wraps","338","Season-Season bowl with 1/4 tsp salt"
